p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct,BayFold_pred,BayLOOCV_pred
171,00111111,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,1,True,1,1
171,11110010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,1,True,1,1
171,11101010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,1,True,1,1
171,10000101,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,0,True,0,0
171,01000001,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,0,False,0,0
171,01010000,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,0,True,0,0
171,01111111,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,1,True,1,1
171,10101010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,1,True,1,1
171,01010010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.3736852240740885,1,True,0,0
172,10101010,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,1,1
172,11000000,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,0,0
172,11111010,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,1,1
172,01000001,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,0,True,0,0
172,01010010,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,0,0
172,01001011,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,0,True,0,0
172,01110010,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,1,1
172,00110110,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,False,1,1
172,00100000,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,0,0
172,10000001,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,0,True,0,0
172,11101010,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,1,1
172,10000101,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,0,True,0,0
172,10000000,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,False,0,0
172,01010111,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,1,1
172,01000101,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,0,True,0,0
172,11000110,1,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,True,0,0
172,11010000,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,False,0,0
172,11010010,0,bingo,"else_(streak_(x, 5), invert_(get_(x, 7)))",0.3667041603018286,1,False,1,1
173,11111010,1,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,1,True,1,1
173,00001101,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,0,0
173,01111111,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,1,False,1,1
173,01000000,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,0,0
173,10101111,1,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,1,True,1,1
173,01110010,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,1,1
173,01011110,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,1,1
173,10000001,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,0,0
173,10001010,1,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,False,0,0
173,01001011,1,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,False,0,0
173,01010111,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,1,1
173,10000101,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,0,0
173,10100110,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,0,1
173,11010010,1,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,1,True,1,1
173,01000101,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,0,0
173,11001101,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,1,1
173,00110110,0,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,0,True,1,1
173,11011111,1,bingo,"else_(conform_(x, 3), else_(patternCont_(x), '0'))",0.4827063325396762,1,True,1,1
174,10101010,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,10001010,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,0,True,0,0
174,10000000,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,0,True,0,0
174,10100000,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,0,True,0,0
174,01010111,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,11010010,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,False,1,1
174,00110101,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,0,0
174,00001101,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,0,0
174,01010010,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,False,0,0
174,00111111,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,01000101,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,False,0,0
174,01010101,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,0,True,0,0
174,00101111,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,01011110,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,01010100,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,0,0
174,01011101,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,01101010,1,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,1,True,1,1
174,10100110,0,analyst,"else_(patternCont_(x), invert_(get_(x, 0)))",0.5345873349206474,0,True,1,1
175,01010010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,11011111,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,1,1
175,01111111,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,False,1,1
175,11111101,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,1,1
175,00110110,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,False,1,1
175,01110010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,1,1
175,01010000,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,False,0,0
175,01101010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,1,1
175,01001011,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,11000110,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,0,True,0,0
175,10001010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,10000001,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,00110101,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,11000000,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,10000101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,False,0,0
175,10101000,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
175,11001101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,0,True,1,1
175,00001101,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), invert_(get_(x, 0))))",0.3218042216931173,1,True,0,0
176,10000001,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,0,True,0,0
176,11101010,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,01000101,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,0,True,0,0
176,10101111,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,False,1,1
176,01110010,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,01000000,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,0,True,0,0
176,10000101,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,0,True,0,0
176,11110010,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,01011101,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,01001011,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,0,True,0,0
176,11011111,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,01010111,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,10000000,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,0,True,0,0
176,11011001,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,11111010,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,11001101,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,01011110,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
176,00110110,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.8045105542327937,1,True,1,1
177,11000110,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,False,0,0
177,01101010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,1,1
177,10100000,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,0,True,0,0
177,10000000,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,0,True,0,0
177,10000001,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,0,False,0,0
177,11010000,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,0,0
177,10101000,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,0,0
177,11111010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,1,1
177,11101010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,1,1
177,01010100,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,0,0
177,11111101,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,1,1
177,10000101,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,0,True,0,0
177,01010010,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,False,0,0
177,10100110,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,False,1,1
177,01110010,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,1,1
177,00110110,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,False,1,1
177,01000101,0,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,0,True,0,0
177,10111111,1,stock,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.2300767806878534,1,True,1,1
178,11010010,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,11101010,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,10100110,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,0,1
178,01011101,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,00110101,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,0,0
178,10101011,0,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,False,0,0
178,01101010,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,01011110,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,11011001,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,10101000,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,0,0
178,01000000,0,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,0,True,0,0
178,01011111,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,01000001,0,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,0,True,0,0
178,00101111,0,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,False,1,1
178,00110110,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,10001010,0,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,False,0,0
178,01111111,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
178,11110010,1,bingo,"else_(conform_(x, 3), '1')",0.5172936674603237,1,True,1,1
179,00110110,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,00001101,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,True,0,0
179,01011101,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,01101010,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,11000110,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,True,0,0
179,10101011,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,False,0,0
179,10101111,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,10000101,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,False,0,0
179,01000101,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,True,0,0
179,01010010,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,True,0,0
179,01011111,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,10100111,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,11111010,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,11111101,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,10000000,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,True,0,0
179,01000000,0,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,0,True,0,0
179,11101010,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
179,11010010,1,analyst,"else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))",0.6263147759259112,1,True,1,1
180,01110010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,10100000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,True,0,0
180,10111111,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,01010010,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,True,0,0
180,01011110,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,01010000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,True,0,0
180,10000001,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,True,0,0
180,11001101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,10101011,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,0,0
180,11101010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,01011101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,10101000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,True,0,0
180,00110101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,0,0
180,01000001,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,False,0,0
180,11111101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,01111111,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,True,1,1
180,00001101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,0,False,0,0
180,11011001,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.5172936674603237,1,False,1,1
181,01110010,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,01111111,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,01010101,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,11111010,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,01010111,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,11011111,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,11101010,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,01011101,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,1,1
181,01101010,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,00001101,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,10101011,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,11000000,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,01000101,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,10000101,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,00101111,1,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,True,1,1
181,10000001,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,01000001,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,0,True,0,0
181,11110010,0,analyst,"else_(streak_(x, 5), else_(conform_(x, 3), invert_(get_(x, 7))))",0.7456484880795629,1,False,1,1
182,01000001,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
182,11101010,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,11111010,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,11011001,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,False,1,1
182,00111111,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,01011000,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
182,01111111,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,10000101,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
182,10101010,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,10101011,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,0,0
182,11000110,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
182,11011111,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,01010010,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
182,10100110,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,1,1
182,11001101,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,10101111,1,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,1,True,1,1
182,10001010,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
182,01000101,0,stock,"else_(conform_(x, 4), else_(patternCont_(x), '0'))",0.7699232193121464,0,True,0,0
183,10000101,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,0,True,0,0
183,10100111,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,11000110,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,False,0,0
183,11010000,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,0,True,0,0
183,10101010,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,False,1,1
183,11011001,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,00001101,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,0,True,0,0
183,01011101,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,00111111,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,10100110,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,0,1
183,11101010,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,01010101,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,0,0
183,01010100,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,0,True,1,0
183,01011111,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,11010010,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,10000000,0,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,0,True,0,0
183,01101010,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
183,11001101,1,bingo,"else_(conform_(x, 4), '1')",0.6609021108465587,1,True,1,1
184,00001101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,1,False,0,0
184,01001011,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,0,0
184,10000000,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,0,0
184,11101010,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,1,1
184,00110110,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,False,1,1
184,01101010,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,1,1
184,10111111,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,1,True,1,1
184,01010101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,0,0
184,11111101,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,1,True,1,1
184,11110010,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,1,1
184,00100000,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,0,0
184,11000110,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,1,True,0,0
184,10101010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,1,True,1,1
184,01010111,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,1,1
184,10101111,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,1,1
184,10000101,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,1,True,0,0
184,11111010,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655875,0,True,1,1
